"Work_Year","Field","Job_Title","Experience_Level","Work_Time_Arrangement","Work_Office_Arrangement","Company_Size","Continent","Country","Company_Location_Code3","Salary_USD"
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",123900
2023,"Data Science","Research Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",340000
2023,"Data Science","Research Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",150000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",153400
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",122700
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",250000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",175000
2023,"Data Science","Data Scientist","Mid","Full-time","Hybrid","M","Europe","France","FRA",64781
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",185900
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",121700
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",153600
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",106800
2023,"Data Engineering","Software Data Engineer","Senior","Freelance","Hybrid","M","Oceania","Australia","AUS",50000
2023,"Data Analysis","Data Analyst","Entry","Full-time","Remote","L","Americas","United States","USA",100000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",247500
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",172200
2023,"Data Engineering","Data Engineer","Executive","Full-time","Remote","M","Americas","United States","USA",310000
2023,"Data Engineering","Data Engineer","Executive","Full-time","Remote","M","Americas","United States","USA",239000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",125000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",110000
2023,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",150000
2023,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",100000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",149076
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",82365
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",146000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",75000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",139500
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",109400
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",139500
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",109400
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",149600
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",102000
2023,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",98432
2023,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",49216
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",252000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",129000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",95000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",85500
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",185900
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",121700
2023,"Data Science","Research Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",150000
2023,"Data Science","Research Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",100000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",145000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",125000
2023,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",150000
2023,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",97750
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",201000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",122000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",252000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",129000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",120000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",75000
2023,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",116990
2023,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",82920
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",185900
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",129300
2023,"Machine Learning","Machine Learning Scientist","Mid","Full-time","In-Person","S","Americas","United States","USA",200000
2023,"Machine Learning","Machine Learning Scientist","Mid","Full-time","In-Person","S","Americas","United States","USA",125000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",201000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",122000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",204500
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",142200
2023,"Data Engineering","Data Manager","Senior","Full-time","In-Person","M","Americas","United States","USA",155000
2023,"Data Engineering","Data Manager","Senior","Full-time","In-Person","M","Americas","United States","USA",140000
2023,"Machine Learning","Machine Learning Infrastructure Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",205920
2023,"Machine Learning","Machine Learning Infrastructure Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",171600
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",121500
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",78000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",154000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",116000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",190000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",136000
2023,"Data Analysis","Data Analyst","Mid","Full-time","Remote","M","Europe","United Kingdom","GBR",79976
2023,"Data Analysis","Data Analyst","Mid","Full-time","Remote","M","Europe","United Kingdom","GBR",44356
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",180000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",110000
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",275300
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",183000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",170000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",140000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",154000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",116000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",160000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",130000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",200000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",120000
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",175000
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",160000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",129192
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",104584
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",153600
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",106800
2023,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",85000
2023,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",75000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",225000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",156400
2023,"Data Engineering","Analytics Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",150000
2023,"Data Engineering","Analytics Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",120000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",163800
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",126000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",145000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",90000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",204500
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",142200
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",95000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",85500
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",167500
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",106500
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",163800
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",126000
2023,"Data Analysis","Data Analytics Manager","Mid","Full-time","In-Person","M","Americas","United States","USA",155000
2023,"Data Analysis","Data Analytics Manager","Mid","Full-time","In-Person","M","Americas","United States","USA",140000
2023,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",250000
2023,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",200000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",260000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",186000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",160000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",130000
2023,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",200000
2023,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",150000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Europe","Spain","ESP",48585
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Europe","Spain","ESP",38868
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",150000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",120000
2023,"Data Analysis","Data Analyst","Entry","Full-time","Hybrid","M","Asia","India","IND",30000
2023,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",185000
2023,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",125000
2022,"Data Analysis","Data Analyst","Entry","Part-time","Remote","S","Americas","United States","USA",34320
2023,"Data Engineering","Head of Data","Senior","Full-time","Remote","L","Europe","Portugal","PRT",75577
2022,"Data Science","Data Scientist","Executive","Full-time","In-Person","L","Europe","Russia","RUS",106000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",175000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",130000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",122000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",93800
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","Mexico","MEX",150000
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","Mexico","MEX",90000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",165000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",112000
2023,"Artificial Intelligence   (general)","Computer Vision Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",220000
2023,"Business Intelligence","BI Data Analyst","Senior","Full-time","Remote","M","Europe","Germany","DEU",72338
2023,"Artificial Intelligence   (general)","AI Developer","Entry","Full-time","In-Person","M","Europe","Germany","DEU",64781
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",204500
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",142200
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","S","Asia","India","IND",15809
2023,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",200000
2023,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",175000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",185900
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",129300
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",185900
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",121700
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",204500
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",142200
2023,"Data Science","Data Scientist","Mid","Full-time","Hybrid","L","Europe","France","FRA",40000
2023,"Data Science","Data Scientist","Senior","Full-time","Hybrid","M","Asia","Thailand","THA",29301
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",180180
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",106020
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",136000
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",104000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",125000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",110000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",153400
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",122700
2023,"Data Engineering","Data Engineer","Executive","Full-time","Remote","M","Americas","United States","USA",310000
2023,"Data Engineering","Data Engineer","Executive","Full-time","Remote","M","Americas","United States","USA",239000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",152380
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",121904
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",185900
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",129300
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",247500
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",172200
2023,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",168400
2023,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",105200
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",128280
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",106900
2022,"Data Science","Lead Data Scientist","Senior","Full-time","Remote","L","Americas","United States","USA",192000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",140000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",100000
2023,"Data Science","Research Engineer","Senior","Full-time","Remote","S","Europe","Germany","DEU",107968
2023,"Data Science","Research Engineer","Senior","Full-time","Remote","S","Europe","Germany","DEU",86374
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Europe","Germany","DEU",275000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Europe","Germany","DEU",174000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",139500
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",109400
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",139500
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",109400
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",170500
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",85000
2023,"Data Engineering","Data Manager","Senior","Full-time","In-Person","M","Europe","United Kingdom","GBR",73857
2023,"Data Engineering","Data Manager","Senior","Full-time","In-Person","M","Europe","United Kingdom","GBR",55044
2023,"Data Science","Data Scientist","Executive","Full-time","In-Person","M","Europe","United Kingdom","GBR",162288
2023,"Data Science","Data Scientist","Executive","Full-time","In-Person","M","Europe","United Kingdom","GBR",129058
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",80000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",65000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",124740
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",65488
2023,"Data Analysis","Data Quality Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",72200
2023,"Data Analysis","Data Quality Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",64980
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",153600
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",106800
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",179975
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",86466
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",120000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",90000
2023,"Data Analysis","Insight Analyst","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",51676
2023,"Data Analysis","Insight Analyst","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",43064
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",149076
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",82365
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",169000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",110600
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",175000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",120000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",230000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",180000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",153600
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",106800
2023,"Data Engineering","Data Manager","Senior","Full-time","In-Person","M","Americas","United States","USA",140000
2023,"Data Engineering","Data Manager","Senior","Full-time","In-Person","M","Americas","United States","USA",120000
2023,"Machine Learning","Machine Learning Infrastructure Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",205920
2023,"Machine Learning","Machine Learning Infrastructure Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",171600
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",165000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",125000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",265000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",185000
2023,"Machine Learning","Applied Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",130000
2022,"Data Science","Data Scientist","Entry","Full-time","Remote","M","Americas","United States","USA",168000
2023,"Artificial Intelligence   (general)","AI Scientist","Mid","Full-time","Hybrid","L","Europe","Spain","ESP",38868
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",95000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",85500
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",147100
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",90700
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",167580
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",87980
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",202000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",135000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",163800
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",126000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",163800
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",126000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",104000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",65000
2023,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",230000
2023,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",148000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","Canada","CAN",269000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","Canada","CAN",158000
2023,"Data Engineering","Analytics Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",197000
2023,"Data Engineering","Analytics Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",106000
2023,"Machine Learning","Deep Learning Engineer","Mid","Full-time","Remote","M","Americas","United States","USA",150000
2023,"Machine Learning","Deep Learning Engineer","Mid","Full-time","Remote","M","Americas","United States","USA",100000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",290000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",210000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",192000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",172800
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",300240
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",200160
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",300240
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",200160
2023,"Data Engineering","Analytics Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",175000
2023,"Data Engineering","Analytics Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",140000
2023,"Data Engineering","Data Manager","Senior","Full-time","In-Person","M","Americas","United States","USA",169000
2023,"Data Engineering","Data Manager","Senior","Full-time","In-Person","M","Americas","United States","USA",100000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",370000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",245000
2023,"Data Engineering","Data Engineer","Mid","Full-time","Remote","L","Europe","United Kingdom","GBR",116888
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","S","Americas","United States","USA",110000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","S","Americas","United States","USA",80000
2023,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",55000
2023,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",48000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",95000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",85000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",137500
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",81500
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",323300
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",184700
2021,"Artificial Intelligence   (general)","AI Scientist","Mid","Full-time","In-Person","S","Africa","Ghana","GHA",30000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",186000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",153088
2023,"Data Engineering","Data Infrastructure Engineer","Mid","Full-time","Remote","M","Americas","United States","USA",190000
2023,"Data Engineering","Data Infrastructure Engineer","Mid","Full-time","Remote","M","Americas","United States","USA",160000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",200000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",150000
2023,"Data Engineering","Data Infrastructure Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",190000
2023,"Data Engineering","Data Infrastructure Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",183310
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",240000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",180000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",200000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",150000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",299500
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",245100
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",144000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",66000
2023,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",148500
